filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AUSD - USDC,,False,16068345.0,4575020.0,1606.91,12.82,1779668785
All Pools,AUSD - USDt,,False,15899274.0,3959924.0,1590.01,14.66,1779668785
All Pools,AVAX - USDC,,False,9437734.0,4111542.0,4806.97,42.67,1779668785
All Pools,BTC.b - USDC,,False,584211.0,827788.0,302.26,13.33,1779668785
All Pools,USDt - USDC,,False,233752.0,679030.0,16.45,0.88,1779668785
All Pools,sAVAX - AVAX,,False,83469.0,82877.0,8.461,3.73,1779668785
All Pools,AVAX - USDC,,False,48411.0,204689.0,97.72,17.43,1779668785
All Pools,USDC - XAVA,,False,31744.0,724760.0,79.36,4.0,1779668785
All Pools,USDT.e - USDC,,False,25951.0,49683.0,5.214,3.83,1779668785
All Pools,GUN - AVAX,,False,25681.0,38896.0,26.82,25.17,1779668785
All Pools,NXPC - AVAX,,False,24452.0,266521.0,61.13,8.37,1779668785
All Pools,AVAX - BTC.b,,False,21359.0,573196.0,11.17,0.71,1779668785
All Pools,COQ - AVAX,,False,20345.0,658416.0,50.86,2.82,1779668785
All Pools,XAUt0 - USDt,,False,16815.0,45338.0,7.765,6.25,1779668785
All Pools,AVAX - USDt,,False,16537.0,132767.0,33.63,9.25,1779668785
All Pools,GUN - AVAX,,False,13908.0,105146.0,35.06,12.17,1779668785
All Pools,USDC - hotemin,,False,11627.0,29884.0,29.07,35.5,1779668785
All Pools,AVAX - USDT.e,,False,8143.02,555007.0,20.36,1.34,1779668785
All Pools,MIM - AVAX,,False,7610.41,564817.0,19.03,1.23,1779668785
All Pools,AVAX - USDC,,False,6699.98,408322.0,16.75,1.5,1779668785
All Pools,USDC.e - AVAX,,False,6611.27,431085.0,16.53,1.4,1779668785
All Pools,USDt - USDC,,False,6427.8,163039.0,0.51547,0.12,1779668785
All Pools,FOLKS - AVAX,,False,6293.96,34359.0,16.12,17.13,1779668785
All Pools,ARENA - AVAX,,False,6282.32,143652.0,0.6282,0.16,1779668785
All Pools,JOE - USDC.e,,False,6041.71,317259.0,15.1,1.74,1779668785
All Pools,NXUSD - WXT,,False,5309.84,720220.0,13.27,0.67,1779668785
All Pools,JOE - AVAX,,False,4287.83,492844.0,10.72,0.79,1779668785
All Pools,XAVA - AVAX,,False,3612.22,228725.0,29.7,4.74,1779668785
All Pools,SIERRA - USDC,,False,3560.15,123156.0,3.559,1.05,1779668785
All Pools,USDT.e - USDt,,False,3161.55,44330.0,0.63635,0.52,1779668785
All Pools,DAI.e - USDC,,False,3042.72,31276.0,0.59659,0.7,1779668785
All Pools,BEAM - AVAX,,False,2733.67,91960.0,6.834,2.71,1779668785
All Pools,ORNG - AVAX,,False,2575.36,26767.0,6.438,8.78,1779668785
All Pools,LCPEDU - USDt,,False,2472.06,10052426.0,0.0,0.0,1779668785
All Pools,BEAM - USDC,,False,2397.42,70525.0,5.994,3.1,1779668785
All Pools,BEAM - AVAX,,False,2250.35,16986.0,5.677,12.2,1779668785
All Pools,EURC - USDC,,False,2025.63,12530.0,0.83704,2.44,1779668785
All Pools,AAVE.e - AVAX,,False,1950.08,291039.0,4.875,0.61,1779668785
All Pools,JPYC - USDC,,False,1899.41,4461.06,0.92656,7.58,1779668785
All Pools,ALOT - AVAX,,False,1820.12,231419.0,4.55,0.72,1779668785
All Pools,WBTC.e - AVAX,,False,1783.17,170654.0,4.458,0.95,1779668785
All Pools,AVAX - XAVA,,False,1735.79,16380.0,4.339,9.67,1779668785
All Pools,XAVA - AVAX,,False,1678.8,3299.03,4.316,47.75,1779668785
All Pools,WETH.e - AVAX,,False,1597.28,473291.0,3.993,0.31,1779668785
All Pools,QI - AVAX,,False,1443.26,208752.0,3.608,0.63,1779668785
All Pools,HUNDRED - USDC,,False,1366.93,541999.0,3.417,0.23,1779668785
All Pools,NOCHILL - AVAX,,False,1196.75,89815.0,2.992,1.22,1779668785
All Pools,JOE - USDC,,False,1168.67,37955.0,2.922,2.81,1779668785
All Pools,JOE - USDT.e,,False,1163.69,63694.0,2.909,1.67,1779668785
All Pools,BTC.b - AVAX,,False,1115.76,140714.0,2.789,0.72,1779668785
All Pools,USDt - AVAX,,False,861.8,45293.0,2.154,1.74,1779668785
All Pools,WETH.e - USDC,,False,816.89,11762.0,1.241,3.85,1779668785
All Pools,AVAX - JUICE,,False,767.91,15243.0,1.92,4.6,1779668785
All Pools,WBTC.e - BTC.b,,False,729.43,319201.0,0.33502,0.04,1779668785
All Pools,SolvBTC - BTC.b,,False,703.26,252636.0,0.24227,0.04,1779668785
All Pools,gOHM - AVAX,,False,619.56,152985.0,1.549,0.37,1779668785
All Pools,USDC.e - USDC,,False,495.09,482580.0,1.238,0.09,1779668785
All Pools,FTOMB - AVAX,,False,487.19,9645.22,1.218,4.61,1779668785
All Pools,AVAX - ALVA,,False,482.3,1468.5,1.206,29.97,1779668785
All Pools,AVAX - avUSD,,False,481.29,2349.7,1.208,18.77,1779668785
All Pools,AVAX - DAI.e,,False,477.31,34389.0,1.193,1.27,1779668785
All Pools,AUSD - AVAX,,False,469.01,31533.0,0.47712,0.55,1779668785
All Pools,USDT.e - USDC,,False,453.6,895.04,0.04699,1.92,1779668785
All Pools,WETH.e - AVAX,,False,419.07,771551.0,0.21161,0.01,1779668785
All Pools,WBTC.e - BTC.b,,False,396.1,669.98,0.17148,9.34,1779668785
All Pools,XETA - USDC,,False,342.21,7533.95,0.85554,4.14,1779668785
All Pools,JEWEL - USDC,,False,339.09,4387.07,0.84774,7.05,1779668785
All Pools,APIX - ID,,False,333.12,23276.0,0.83279,1.31,1779668785
All Pools,USDC.e - USDC,,False,328.96,3868.7,0.07842,0.74,1779668785
All Pools,LINK.e - AVAX,,False,318.96,49442.0,0.79741,0.59,1779668785
All Pools,JOE - AVAX,,False,276.62,9841.69,0.6941,2.57,1779668785
All Pools,SOL - AVAX,,False,252.98,437373.0,0.63244,0.05,1779668785
All Pools,DAI.e - USDC,,False,240.84,2482.16,0.04713,0.69,1779668785
All Pools,sAVAX - JACK,,False,225.89,286182.0,0.56472,0.07,1779668785
All Pools,AVAX - DOMI,,False,216.04,16605.0,0.54011,1.19,1779668785
All Pools,STG - USDC,,False,197.8,1300.4,0.4945,13.88,1779668785
All Pools,WOLF - AVAX,,False,196.29,41102.0,0.49073,0.44,1779668785
All Pools,MUON - AVAX,,False,194.55,49764.0,0.48639,0.36,1779668785
All Pools,TOPIA - AVAX,,False,186.79,11306.0,0.19909,0.64,1779668785
All Pools,BLUB - AVAX,,False,186.03,17266.0,0.46509,0.98,1779668785
All Pools,AVAX - GEC,,False,179.28,39118.0,0.44819,0.42,1779668785
All Pools,YAK - AVAX,,False,179.21,105283.0,0.44802,0.16,1779668785
All Pools,HOTEMIN - USDC,,False,171.0,55830.0,0.42749,0.28,1779668785
All Pools,WETH.e - USDC.e,,False,155.29,11708.0,0.38823,1.21,1779668785
All Pools,USDV - AVAX,,False,155.14,1462.51,0.60793,15.17,1779668785
All Pools,MIM - USDt,,False,151.67,10.25,0.04945,176.02,1779668785
All Pools,USDt - ncash,,False,148.54,884.57,0.37135,15.32,1779668785
All Pools,STG - AVAX,,False,148.23,1297.92,0.37057,10.42,1779668785
All Pools,AI - AVAX,,False,142.04,3974.65,0.3551,3.26,1779668785
All Pools,ZRO - AVAX,,False,137.7,2251.04,0.37299,6.05,1779668785
All Pools,SOL - AVAX,,False,134.91,1150.82,0.13552,4.3,1779668785
All Pools,ggAVAX - AVAX,,False,130.64,373.53,0.01366,1.34,1779668785
All Pools,SPT - USDC,,False,93.26,373.22,0.0935,9.14,1779668785
All Pools,TOPIA - USDC,,False,81.91,5088.24,0.08649,0.62,1779668785
All Pools,SHRAP - AVAX,,False,75.04,12620.0,0.60301,1.74,1779668785
All Pools,SPT - AVAX,,False,74.63,142.9,0.07522,19.21,1779668785
All Pools,XSGD - USDC,,False,70.05,2270.92,0.03018,0.49,1779668785
All Pools,COQ - USDC,,False,60.13,7992.24,0.48639,2.22,1779668785
All Pools,PTOP1300 - USDC,,False,54.3,746.71,0.05496,2.69,1779668785
All Pools,PTOP1300 - AVAX,,False,54.27,485.85,0.05435,4.08,1779668785
All Pools,COQ - AVAX,,False,52.45,5358.44,0.42819,2.92,1779668785
All Pools,TOPIA - BTC.b,,False,45.49,2542.77,0.05214,0.75,1779668785
All Pools,BTC.b - AVAX,,False,45.46,178775.0,0.05241,0.01,1779668785
All Pools,COQ - AVAX,,False,44.29,11946.0,0.36018,1.1,1779668785
All Pools,USDC.e - USDC,,False,26.68,17001.0,0.00569,0.01,1779668785
All Pools,WBTC - BTC.b,,False,25.47,80519.0,0.00921,0.0,1779668785
All Pools,SPT - BTC.b,,False,25.22,167.28,0.028,6.11,1779668785
All Pools,PTOP1200 - AVAX,,False,22.44,539.52,0.02246,1.52,1779668785
All Pools,PTOP1200 - USDC,,False,22.32,524.22,0.02243,1.56,1779668785
All Pools,FRAX - USDC,,False,18.63,264.8,0.04647,6.4,1779668785
All Pools,USDt - USDC,,False,15.67,2235.2,0.00314,0.05,1779668785
All Pools,AUSD - USDC,0.01,False,16068345.0,4575020.0,1606.91,12.82,1779669031
All Pools,AUSD - USDt,0.01,False,15899274.0,3959924.0,1590.01,14.66,1779669031
All Pools,AVAX - USDC,0.05,False,9437734.0,4111542.0,4806.97,42.67,1779669031
All Pools,BTC.b - USDC,0.05,False,584211.0,827788.0,302.26,13.33,1779669031
All Pools,USDt - USDC,0.005,False,233752.0,679030.0,16.45,0.88,1779669031
All Pools,sAVAX - AVAX,0.01,False,83469.0,82877.0,8.461,3.73,1779669031
All Pools,AVAX - USDC,0.2,False,48411.0,204689.0,97.72,17.43,1779669031
All Pools,USDC - XAVA,0.3,False,31744.0,724760.0,79.36,4.0,1779669031
All Pools,USDT.e - USDC,0.02,False,25951.0,49683.0,5.214,3.83,1779669031
All Pools,GUN - AVAX,0.1,False,25681.0,38896.0,26.82,25.17,1779669031
All Pools,NXPC - AVAX,0.3,False,24452.0,266521.0,61.13,8.37,1779669031
All Pools,AVAX - BTC.b,0.05,False,21359.0,573196.0,11.17,0.71,1779669031
All Pools,COQ - AVAX,0.3,False,20345.0,658416.0,50.86,2.82,1779669031
All Pools,XAUt0 - USDt,0.04,False,16815.0,45338.0,7.765,6.25,1779669031
All Pools,AVAX - USDt,0.2,False,16537.0,132767.0,33.63,9.25,1779669031
All Pools,GUN - AVAX,0.25,False,13908.0,105146.0,35.06,12.17,1779669031
All Pools,USDC - hotemin,0.3,False,11627.0,29884.0,29.07,35.5,1779669031
All Pools,AVAX - USDT.e,0.3,False,8143.02,555007.0,20.36,1.34,1779669031
All Pools,MIM - AVAX,0.3,False,7610.41,564817.0,19.03,1.23,1779669031
All Pools,AVAX - USDC,0.3,False,6699.98,408322.0,16.75,1.5,1779669031
All Pools,USDC.e - AVAX,0.3,False,6611.27,431085.0,16.53,1.4,1779669031
All Pools,USDt - USDC,0.01,False,6427.8,163039.0,0.51547,0.12,1779669031
All Pools,FOLKS - AVAX,0.25,False,6293.96,34359.0,16.12,17.13,1779669031
All Pools,ARENA - AVAX,0.01,False,6282.32,143652.0,0.6282,0.16,1779669031
All Pools,JOE - USDC.e,0.3,False,6041.71,317259.0,15.1,1.74,1779669031
All Pools,NXUSD - WXT,0.3,False,5309.84,720220.0,13.27,0.67,1779669031
All Pools,JOE - AVAX,0.3,False,4287.83,492844.0,10.72,0.79,1779669031
All Pools,XAVA - AVAX,0.8,False,3612.22,228725.0,29.7,4.74,1779669031
All Pools,SIERRA - USDC,0.1,False,3560.15,123156.0,3.559,1.05,1779669031
All Pools,USDT.e - USDt,0.02,False,3161.55,44330.0,0.63635,0.52,1779669031
All Pools,DAI.e - USDC,0.02,False,3042.72,31276.0,0.59659,0.7,1779669031
All Pools,BEAM - AVAX,0.3,False,2733.67,91960.0,6.834,2.71,1779669031
All Pools,ORNG - AVAX,0.3,False,2575.36,26767.0,6.438,8.78,1779669031
All Pools,LCPEDU - USDt,0.8,False,2472.06,10052426.0,,,1779669031
All Pools,BEAM - USDC,0.3,False,2397.42,70525.0,5.994,3.1,1779669031
All Pools,BEAM - AVAX,0.25,False,2250.35,16986.0,5.677,12.2,1779669031
All Pools,EURC - USDC,0.03,False,2025.63,12530.0,0.83704,2.44,1779669031
All Pools,AAVE.e - AVAX,0.3,False,1950.08,291039.0,4.875,0.61,1779669031
All Pools,JPYC - USDC,0.04,False,1899.41,4461.06,0.92656,7.58,1779669031
All Pools,ALOT - AVAX,0.3,False,1820.12,231419.0,4.55,0.72,1779669031
All Pools,WBTC.e - AVAX,0.3,False,1783.17,170654.0,4.458,0.95,1779669031
All Pools,AVAX - XAVA,0.3,False,1735.79,16380.0,4.339,9.67,1779669031
All Pools,XAVA - AVAX,0.25,False,1678.8,3299.03,4.316,47.75,1779669031
All Pools,WETH.e - AVAX,0.3,False,1597.28,473291.0,3.993,0.31,1779669031
All Pools,QI - AVAX,0.3,False,1443.26,208752.0,3.608,0.63,1779669031
All Pools,HUNDRED - USDC,0.3,False,1366.93,541999.0,3.417,0.23,1779669031
All Pools,NOCHILL - AVAX,0.3,False,1196.75,89815.0,2.992,1.22,1779669031
All Pools,JOE - USDC,0.3,False,1168.67,37955.0,2.922,2.81,1779669031
All Pools,JOE - USDT.e,0.3,False,1163.69,63694.0,2.909,1.67,1779669031
All Pools,BTC.b - AVAX,0.3,False,1115.76,140714.0,2.789,0.72,1779669031
All Pools,USDt - AVAX,0.3,False,861.8,45293.0,2.154,1.74,1779669031
All Pools,WETH.e - USDC,0.15,False,816.89,11762.0,1.241,3.85,1779669031
All Pools,AVAX - JUICE,0.3,False,767.91,15243.0,1.92,4.6,1779669031
All Pools,WBTC.e - BTC.b,0.03,False,729.43,319201.0,0.33502,0.04,1779669031
All Pools,SolvBTC - BTC.b,0.04,False,703.26,252636.0,0.24227,0.04,1779669031
All Pools,gOHM - AVAX,0.3,False,619.56,152985.0,1.549,0.37,1779669031
All Pools,USDC.e - USDC,0.3,False,495.09,482580.0,1.238,0.09,1779669031
