filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AUSD - USDC,,False,2005270.0,1459080.0,201.59,5.04,1782952001
All Pools,AUSD - USDt,,False,1727849.0,1476257.0,171.67,4.24,1782952001
All Pools,AVAX - USDC,,False,1133535.0,375496.0,601.21,58.44,1782952001
All Pools,BTC.b - USDC,,False,355714.0,556711.0,188.95,12.39,1782952001
All Pools,sAVAX - AVAX,,False,111416.0,42781.0,11.45,9.77,1782952001
All Pools,USDt - USDC,,False,91139.0,365995.0,6.5,0.65,1782952001
All Pools,USDt - USDC,,False,53056.0,162716.0,4.343,0.97,1782952001
All Pools,MIM - AVAX,,False,47473.0,149236.0,118.68,29.03,1782952001
All Pools,JOE - AVAX,,False,40122.0,352474.0,100.3,10.39,1782952001
All Pools,JOE - USDC.e,,False,32508.0,266756.0,81.27,11.12,1782952001
All Pools,AVAX - CEWBNB,,False,32049.0,1.324,80.12,2209482.2,1782952001
All Pools,ALOT - AVAX,,False,27521.0,159037.0,68.8,15.79,1782952001
All Pools,WBTC - BTC.b,,False,25663.0,67724.0,7.76,4.18,1782952001
All Pools,AVAX - USDC,,False,22289.0,348157.0,55.72,5.84,1782952001
All Pools,FOLKS - AVAX,,False,21406.0,35309.0,58.27,60.23,1782952001
All Pools,USDC.e - USDC,,False,20056.0,9714.63,3.403,12.79,1782952001
All Pools,AVAX - USDT.e,,False,19624.0,472342.0,49.06,3.79,1782952001
All Pools,QI - AVAX,,False,18402.0,150576.0,46.01,11.15,1782952001
All Pools,USDC.e - AVAX,,False,17650.0,368040.0,44.12,4.38,1782952001
All Pools,USDT.e - USDC,,False,17054.0,49675.0,3.428,2.52,1782952001
All Pools,WBTC.e - BTC.b,,False,16994.0,214304.0,5.125,0.87,1782952001
All Pools,USDT.e - USDt,,False,14968.0,44330.0,2.993,2.46,1782952001
All Pools,NXPC - AVAX,,False,14655.0,201666.0,36.64,6.63,1782952001
All Pools,AVAX - USDt,,False,14421.0,101112.0,29.21,10.54,1782952001
All Pools,ARENA - AVAX,,False,14228.0,103805.0,1.421,0.5,1782952001
All Pools,AAVE.e - AVAX,,False,11653.0,246605.0,29.13,4.31,1782952001
