filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AVAX - USDC,,False,792604.0,371892.0,440.99,43.28,1781483403
All Pools,sAVAX - AVAX,,False,334630.0,46803.0,46.9,36.58,1781483403
All Pools,AUSD - USDt,,False,333208.0,538516.0,30.53,2.07,1781483403
All Pools,USDt - USDC,,False,134250.0,365988.0,9.538,0.95,1781483403
All Pools,BTC.b - USDC,,False,71110.0,610966.0,38.06,2.27,1781483403
All Pools,AUSD - USDC,,False,47212.0,969598.0,4.685,0.18,1781483403
All Pools,MIM - AVAX,,False,44535.0,443028.0,111.34,9.17,1781483403
All Pools,NXPC - AVAX,,False,36867.0,232517.0,92.17,14.47,1781483403
All Pools,COQ - AVAX,,False,25117.0,478208.0,62.79,4.79,1781483403
All Pools,FOLKS - AVAX,,False,24323.0,34244.0,63.04,67.2,1781483403
All Pools,NXUSD - WXT,,False,18743.0,600538.0,46.86,2.85,1781483403
All Pools,XAUt0 - USDt,,False,17271.0,38862.0,8.278,7.77,1781483403
All Pools,GUN - AVAX,,False,16561.0,25315.0,17.67,25.47,1781483403
All Pools,AVAX - USDT.e,,False,15528.0,477454.0,38.82,2.97,1781483403
All Pools,JOE - USDC.e,,False,14243.0,278781.0,35.61,4.66,1781483403
All Pools,USDT.e - USDC,,False,14238.0,49848.0,2.848,2.09,1781483403
All Pools,AVAX - USDC,,False,13322.0,350914.0,33.3,3.46,1781483403
All Pools,USDC.e - AVAX,,False,13130.0,371109.0,32.83,3.23,1781483403
All Pools,WOLF - AVAX,,False,10422.0,32274.0,26.05,29.47,1781483403
All Pools,USDC.e - USDC,,False,10399.0,17054.0,1.039,2.22,1781483403
All Pools,HOTEMIN - USDC,,False,9018.39,22303.0,22.55,36.9,1781483403
All Pools,USDt - USDC,,False,8811.39,162759.0,0.70661,0.16,1781483403
All Pools,AVAX - USDt,,False,8360.59,101750.0,16.94,6.08,1781483403
All Pools,JOE - AVAX,,False,7810.21,371106.0,19.53,1.92,1781483403
All Pools,ARENA - AVAX,,False,7275.79,84349.0,0.7268,0.31,1781483403
All Pools,USDC.e - O3,,False,5917.5,290909591.0,14.79,0.0,1781483403
All Pools,AVAX - BTC.b,,False,5881.1,406401.0,3.631,0.33,1781483403
All Pools,WETH.e - AVAX,,False,5260.95,367346.0,13.15,1.31,1781483403
All Pools,USDC - XAVA,,False,5067.69,490263.0,12.67,0.94,1781483403
All Pools,USDT.e - USDt,,False,3909.8,44435.0,0.78173,0.64,1781483403
All Pools,AAVE.e - AVAX,,False,3570.25,222870.0,8.926,1.46,1781483403
All Pools,XAVA - AVAX,,False,3560.66,109709.0,29.04,9.66,1781483403
All Pools,DAI.e - USDC,,False,3318.87,31765.0,0.65529,0.75,1781483403
All Pools,GUN - AVAX,,False,2956.56,41457.0,7.535,6.63,1781483403
All Pools,SOL - AVAX,,False,2794.4,340722.0,6.986,0.75,1781483403
All Pools,sAVAX - AVAX,,False,2274.72,178797.0,5.687,1.16,1781483403
All Pools,QI - AVAX,,False,2264.33,170771.0,5.661,1.21,1781483403
All Pools,WBTC.e - AVAX,,False,2202.09,135820.0,5.505,1.48,1781483403
All Pools,ORNG - AVAX,,False,1962.72,19522.0,4.907,9.17,1781483403
All Pools,BTC.b - AVAX,,False,1885.28,111185.0,4.713,1.55,1781483403
All Pools,JOE - USDT.e,,False,1871.3,55968.0,4.678,3.05,1781483403
All Pools,SolvBTC - BTC.b,,False,1745.04,184038.0,0.77158,0.15,1781483403
All Pools,BEAM - USDC,,False,1725.52,63059.0,4.314,2.5,1781483403
All Pools,ALOT - AVAX,,False,1705.04,187373.0,4.263,0.83,1781483403
All Pools,WBTC.e - BTC.b,,False,1413.07,232761.0,0.43521,0.07,1781483403
All Pools,HUNDRED - USDC,,False,1261.47,493998.0,3.154,0.23,1781483403
All Pools,USDt - AVAX,,False,1249.08,38993.0,3.123,2.92,1781483403
All Pools,JOE - USDC,,False,1212.03,25344.0,3.03,4.36,1781483403
All Pools,BEAM - AVAX,,False,1011.16,70338.0,2.528,1.31,1781483403
All Pools,AVAX - DAI.e,,False,880.58,29020.0,2.201,2.77,1781483403
All Pools,gOHM - AVAX,,False,833.7,124461.0,2.084,0.61,1781483403
All Pools,LINK.e - AVAX,,False,740.64,39559.0,1.852,1.71,1781483403
All Pools,STG - USDC,,False,688.24,1632.91,1.721,38.46,1781483403
All Pools,NOCHILL - AVAX,,False,656.6,64119.0,1.641,0.93,1781483403
All Pools,AVAX - JUICE,,False,652.2,11688.0,1.63,5.09,1781483403
All Pools,STG - AVAX,,False,597.41,1395.83,1.494,39.05,1781483403
All Pools,EURC - USDC,,False,489.12,11186.0,0.16068,0.52,1781483403
All Pools,AVAX - GEC,,False,458.7,30504.0,1.147,1.37,1781483403
All Pools,FLD - AVAX,,False,444.37,35634.0,1.111,1.14,1781483403
All Pools,SB - AVAX,,False,410.33,6192.14,1.026,6.05,1781483403
All Pools,USDT.e - USDC,,False,379.49,897.93,0.03971,1.61,1781483403
All Pools,USDC.e - USDC,,False,366.69,1958.92,0.07328,1.37,1781483403
All Pools,WBTC - BTC.b,,False,354.89,100571.0,0.10787,0.04,1781483403
All Pools,KIMBO - AVAX,,False,354.16,50272.0,0.8854,0.64,1781483403
All Pools,FRAX - USDC,,False,339.21,253.51,0.88362,127.22,1781483403
All Pools,YAK - AVAX,,False,335.33,85387.0,0.83833,0.36,1781483403
All Pools,XSEED - AVAX,,False,331.18,9705.33,0.82795,3.11,1781483403
All Pools,MIM - USDT.e,,False,330.47,3601.15,0.82617,8.37,1781483403
All Pools,AVAX - XAVA,,False,292.04,13136.0,0.7301,2.03,1781483403
All Pools,JEWEL - USDC,,False,289.93,4166.44,0.72482,6.35,1781483403
All Pools,JPYC - USDC,,False,286.76,3364.86,0.13069,1.42,1781483403
All Pools,MIM - SB,,False,257.59,5413.99,0.64397,4.34,1781483403
All Pools,BEAM - AVAX,,False,245.75,13503.0,0.61551,1.66,1781483403
All Pools,XSGD - USDC,,False,242.9,1787.84,0.09124,1.86,1781483403
All Pools,MIM - USDC.e,,False,238.51,1828.21,0.59628,11.9,1781483403
All Pools,SHRAP - AVAX,,False,234.53,9697.25,1.935,7.28,1781483403
All Pools,USDV - AVAX,,False,231.29,1478.5,0.93395,23.06,1781483403
All Pools,USDC.e - USDC,,False,221.67,3883.21,0.04429,0.42,1781483403
All Pools,DAI.e - USDC,,False,219.74,2632.62,0.04638,0.64,1781483403
All Pools,MUON - AVAX,,False,219.69,37599.0,0.54923,0.53,1781483403
All Pools,ZRO - AVAX,,False,207.62,1695.0,0.57372,12.35,1781483403
All Pools,SIERRA - USDC,,False,198.97,112785.0,0.21935,0.07,1781483403
All Pools,WETH.e - USDC.e,,False,177.98,10620.0,0.44495,1.53,1781483403
All Pools,KLO - AVAX,,False,158.36,12904.0,0.39589,1.12,1781483403
All Pools,TRESR - AVAX,,False,155.51,9882.4,0.38877,1.44,1781483403
All Pools,OSAK - AVAX,,False,131.66,3691.13,0.32914,3.25,1781483403
All Pools,BNB - AVAX,,False,128.38,3105.88,0.32094,3.77,1781483403
All Pools,w3ULL - AVAX,,False,128.18,54423.0,0.32045,0.21,1781483403
All Pools,JADE - USDC,,False,123.09,1081.75,0.30772,10.38,1781483403
All Pools,UST - AVAX,,False,117.18,6239.22,0.29295,1.71,1781483403
All Pools,AVAX - SWAP.e,,False,117.04,21557.0,0.29261,0.5,1781483403
All Pools,AVAX - ALVA,,False,105.31,1264.13,0.26327,7.6,1781483403
All Pools,APIX - ID,,False,102.65,19897.0,0.25663,0.47,1781483403
All Pools,WETH.e - USDC,,False,100.86,33.87,0.15202,163.84,1781483403
All Pools,APIX - USDt,,False,93.71,6083.99,0.23428,1.41,1781483403
All Pools,SYN - AVAX,,False,90.55,1995.41,0.22637,4.14,1781483403
All Pools,GMX - AVAX,,False,85.09,3903.09,0.21272,1.99,1781483403
