filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AUSD - USDt,,False,4529895.0,1385381.0,453.49,11.95,1782779209
All Pools,AUSD - USDC,,False,4375076.0,1941664.0,438.32,8.24,1782779209
All Pools,AVAX - USDC,,False,1732218.0,394030.0,965.07,89.4,1782779209
All Pools,BTC.b - USDC,,False,445965.0,557437.0,234.18,15.33,1782779209
All Pools,USDt - USDC,,False,338799.0,365814.0,23.73,2.37,1782779209
All Pools,sAVAX - AVAX,,False,312385.0,42461.0,35.88,30.84,1782779209
All Pools,USDt - USDC,,False,220619.0,162613.0,17.88,4.01,1782779209
All Pools,AVAX - USDT.e,,False,44504.0,473702.0,111.26,8.57,1782779209
All Pools,AVAX - USDC,,False,39162.0,349549.0,97.91,10.22,1782779209
All Pools,QI - AVAX,,False,37462.0,149616.0,93.66,22.85,1782779209
All Pools,NXPC - AVAX,,False,34560.0,200019.0,86.4,15.77,1782779209
All Pools,USDC.e - AVAX,,False,34183.0,368972.0,85.46,8.45,1782779209
All Pools,AVAX - USDt,,False,25979.0,101068.0,52.84,19.08,1782779209
All Pools,USDT.e - USDC,,False,24754.0,49637.0,5.049,3.71,1782779209
All Pools,FOLKS - AVAX,,False,22479.0,36594.0,58.54,58.39,1782779209
All Pools,WETH.e - AVAX,,False,19446.0,352804.0,48.62,5.03,1782779209
All Pools,USDT.e - USDt,,False,15446.0,44343.0,3.089,2.54,1782779209
All Pools,USDt - QUILL,,False,14014.0,57543.0,35.04,22.22,1782779209
All Pools,MIM - AVAX,,False,12498.0,263166.0,31.25,4.33,1782779209
All Pools,JOE - USDC.e,,False,12227.0,264074.0,30.57,4.22,1782779209
All Pools,ARENA - AVAX,,False,11706.0,104299.0,1.17,0.41,1782779209
All Pools,DAI.e - USDC,,False,11465.0,29284.0,2.227,2.78,1782779209
All Pools,USDC - XAVA,,False,11237.0,503818.0,28.09,2.04,1782779209
All Pools,SOL - AVAX,,False,10091.0,346115.0,25.23,2.66,1782779209
All Pools,JOE - AVAX,,False,9800.55,349002.0,24.5,2.56,1782779209
All Pools,WBTC - BTC.b,,False,9134.0,67516.0,2.758,1.49,1782779209
All Pools,XAVA - AVAX,,False,8983.0,146279.0,72.16,18.0,1782779209
All Pools,QI - AVAX,,False,8924.78,12064.0,28.08,84.95,1782779209
All Pools,ALOT - AVAX,,False,8558.29,174101.0,21.4,4.49,1782779209
All Pools,COQ - AVAX,,False,7398.46,407561.0,18.5,1.66,1782779209
All Pools,AAVE.e - AVAX,,False,6487.64,258874.0,16.22,2.29,1782779209
All Pools,BEAM - AVAX,,False,6238.68,67531.0,15.6,8.43,1782779209
All Pools,BEAM - USDC,,False,6027.46,61017.0,15.07,9.01,1782779209
All Pools,LCPEDU - USDt,,False,5323.29,7308839.0,0.0,0.0,1782779209
All Pools,WBTC.e - BTC.b,,False,5069.09,214231.0,1.606,0.27,1782779209
All Pools,GUN - AVAX,,False,5035.57,33014.0,12.72,14.06,1782779209
All Pools,SYN - AVAX,,False,4988.55,7353.5,12.47,61.9,1782779209
All Pools,XSGD - USDC,,False,4595.93,522.46,2.655,185.45,1782779209
All Pools,WBTC.e - AVAX,,False,4026.19,129177.0,10.07,2.84,1782779209
All Pools,BTC.b - AVAX,,False,4007.74,105427.0,10.02,3.47,1782779209
All Pools,USDt - AVAX,,False,3980.98,38813.0,9.952,9.36,1782779209
All Pools,AVAX - BTC.b,,False,3780.59,394424.0,2.427,0.22,1782779209
All Pools,XSEED - AVAX,,False,3297.35,11520.0,8.243,26.12,1782779209
All Pools,JPYC - USDC,,False,3186.42,3298.4,3.244,35.89,1782779209
All Pools,EURC - USDC,,False,3053.82,10944.0,1.022,3.41,1782779209
All Pools,gOHM - AVAX,,False,2650.76,119534.0,6.627,2.02,1782779209
All Pools,AVAX - DAI.e,,False,2631.04,28773.0,6.578,8.34,1782779209
All Pools,PRIME - AVAX,,False,2531.09,247868.0,20.22,2.98,1782779209
All Pools,USDC.e - O3,,False,2452.49,294756468.0,6.131,0.0,1782779209
All Pools,BEAM - AVAX,,False,2405.2,12628.0,6.07,17.54,1782779209
All Pools,NXUSD - WXT,,False,2162.05,562780.0,5.405,0.35,1782779209
All Pools,JOE - USDT.e,,False,2142.39,52878.0,5.356,3.7,1782779209
All Pools,ORNG - AVAX,,False,1910.17,17530.0,4.775,9.94,1782779209
All Pools,HUNDRED - USDC,,False,1829.8,493136.0,4.574,0.34,1782779209
All Pools,USDT.e - USDC,,False,1435.03,893.62,0.15488,6.33,1782779209
All Pools,MUON - AVAX,,False,1360.59,39089.0,3.401,3.18,1782779209
All Pools,LINK.e - AVAX,,False,1228.17,37326.0,3.07,3.0,1782779209
All Pools,GUN - AVAX,,False,1215.57,18472.0,1.338,2.64,1782779209
All Pools,DAI.e - USDC,,False,1160.26,2579.14,0.22697,3.21,1782779209
All Pools,USDC.e - USDC,,False,1144.92,3886.38,0.23419,2.2,1782779209
All Pools,JOE - USDC,,False,1012.22,24042.0,2.531,3.84,1782779209
All Pools,SolvBTC - BTC.b,,False,862.62,183136.0,0.41466,0.08,1782779209
All Pools,KLAY - AVAX,,False,731.73,0.20028,1.829,333381.35,1782779209
All Pools,AVAX - XAVA,,False,694.82,13404.0,1.737,4.73,1782779209
All Pools,NOCHILL - AVAX,,False,548.65,56753.0,1.372,0.88,1782779209
All Pools,CDK - AVAX,,False,527.6,3506.6,1.324,13.78,1782779209
All Pools,WETH.e - USDC.e,,False,503.2,10268.0,1.258,4.47,1782779209
All Pools,WOLF - AVAX,,False,500.87,30352.0,1.252,1.51,1782779209
All Pools,ZRO - AVAX,,False,429.19,1569.29,1.131,26.3,1782779209
All Pools,YEEHAW - CHAMP,,False,393.89,997.03,0.98473,36.05,1782779209
All Pools,SHRAP - AVAX,,False,387.86,9588.91,3.272,12.45,1782779209
All Pools,w3ULL - AVAX,,False,378.83,50113.0,0.94708,0.69,1782779209
All Pools,GMX - AVAX,,False,369.39,3699.99,0.92348,9.11,1782779209
All Pools,SCHFX - AVAX,,False,337.64,675.74,0.33782,18.25,1782779209
All Pools,PAST - AVAX,,False,337.64,675.74,0.33782,18.25,1782779209
All Pools,DON - AVAX,,False,337.64,675.74,0.33782,18.25,1782779209
All Pools,ANTE - AVAX,,False,337.64,675.74,0.33782,18.25,1782779209
All Pools,MAJO - AVAX,,False,337.64,675.73,0.33782,18.25,1782779209
All Pools,FP - AVAX,,False,337.64,4.541,0.33782,2715.26,1782779209
All Pools,INU - AVAX,,False,337.6,4.506,0.33779,2735.88,1782779209
All Pools,PBTC35A - AVAX,,False,337.6,675.66,0.33779,18.25,1782779209
All Pools,CPL - AVAX,,False,337.6,675.66,0.33779,18.25,1782779209
All Pools,DECT - AVAX,,False,337.59,675.64,0.33777,18.25,1782779209
All Pools,GLOOP - AVAX,,False,337.59,675.64,0.33777,18.25,1782779209
All Pools,MMPRO - AVAX,,False,337.59,675.63,0.33777,18.25,1782779209
All Pools,GLORP - AVAX,,False,337.59,675.63,0.33777,18.25,1782779209
All Pools,XAI - AVAX,,False,337.59,675.63,0.33777,18.25,1782779209
All Pools,DYNA - AVAX,,False,337.59,675.63,0.33777,18.25,1782779209
All Pools,PUNKSR - AVAX,,False,337.59,675.63,0.33777,18.25,1782779209
All Pools,DOPPEL - AVAX,,False,337.51,675.48,0.33769,18.25,1782779209
All Pools,GBLUE - AVAX,,False,337.51,675.48,0.33769,18.25,1782779209
All Pools,HATCHY - AVAX,,False,337.51,675.48,0.33769,18.25,1782779209
All Pools,COM - AVAX,,False,337.51,675.48,0.33769,18.25,1782779209
All Pools,COFE - AVAX,,False,337.49,675.45,0.33768,18.25,1782779209
All Pools,FRAG - AVAX,,False,337.49,675.45,0.33768,18.25,1782779209
All Pools,TOADSTR - AVAX,,False,337.49,675.45,0.33768,18.25,1782779209
All Pools,FREE - AVAX,,False,337.49,675.45,0.33768,18.25,1782779209
All Pools,INX - AVAX,,False,337.49,675.45,0.33768,18.25,1782779209
All Pools,GSWIFT - AVAX,,False,337.47,4.374,0.33765,2817.34,1782779209
All Pools,TALIS - AVAX,,False,337.47,675.4,0.33765,18.25,1782779209
All Pools,KASPER - AVAX,,False,337.47,675.4,0.33765,18.25,1782779209
All Pools,KONA - AVAX,,False,337.31,675.09,0.3375,18.25,1782779209
All Pools,DEGENAI - AVAX,,False,337.31,675.09,0.3375,18.25,1782779209
All Pools,FLOKICEO - AVAX,,False,337.31,675.09,0.3375,18.25,1782779209
All Pools,VGBP - AVAX,,False,337.31,675.09,0.3375,18.25,1782779209
